entry_time,exit_time,pnl,side
2026-01-14T16:00:00+00:00,2026-01-14T20:00:00+00:00,-59.88,short
2026-01-14T21:00:00+00:00,2026-01-15T00:00:00+00:00,257.79,long
2026-01-15T01:00:00+00:00,2026-01-15T04:00:00+00:00,259.96,long
2026-01-15T05:00:00+00:00,2026-01-15T09:00:00+00:00,88.97,long
2026-01-15T10:00:00+00:00,2026-01-15T11:00:00+00:00,-59.79,short
2026-01-15T12:00:00+00:00,2026-01-15T14:00:00+00:00,-62.75,short
2026-01-15T15:00:00+00:00,2026-01-15T22:00:00+00:00,-56.59,short
2026-01-15T23:00:00+00:00,2026-01-16T00:00:00+00:00,154.28,long
2026-01-16T01:00:00+00:00,2026-01-16T02:00:00+00:00,-71.24,short
2026-01-16T03:00:00+00:00,2026-01-16T09:00:00+00:00,-84.38,short
2026-01-16T10:00:00+00:00,2026-01-16T17:00:00+00:00,129.83,long
2026-01-16T18:00:00+00:00,2026-01-17T01:00:00+00:00,-44.24,short
2026-01-17T02:00:00+00:00,2026-01-17T03:00:00+00:00,88.12,long
2026-01-17T04:00:00+00:00,2026-01-17T09:00:00+00:00,160.91,long
2026-01-17T10:00:00+00:00,2026-01-17T16:00:00+00:00,-44.32,short
2026-01-17T17:00:00+00:00,2026-01-17T23:00:00+00:00,210.0,long
2026-01-18T00:00:00+00:00,2026-01-18T03:00:00+00:00,-40.74,short
2026-01-18T04:00:00+00:00,2026-01-18T11:00:00+00:00,286.08,long
2026-01-18T12:00:00+00:00,2026-01-18T13:00:00+00:00,121.05,long
2026-01-18T14:00:00+00:00,2026-01-18T17:00:00+00:00,106.37,long
2026-01-18T18:00:00+00:00,2026-01-18T22:00:00+00:00,102.32,long
2026-01-18T23:00:00+00:00,2026-01-19T01:00:00+00:00,83.65,long
2026-01-19T02:00:00+00:00,2026-01-19T08:00:00+00:00,-88.79,short
2026-01-19T09:00:00+00:00,2026-01-19T13:00:00+00:00,99.86,long
2026-01-19T14:00:00+00:00,2026-01-19T18:00:00+00:00,191.89,long
2026-01-19T19:00:00+00:00,2026-01-20T00:00:00+00:00,-36.42,short
2026-01-20T01:00:00+00:00,2026-01-20T03:00:00+00:00,221.25,long
2026-01-20T04:00:00+00:00,2026-01-20T08:00:00+00:00,149.96,long
2026-01-20T09:00:00+00:00,2026-01-20T13:00:00+00:00,279.66,long
2026-01-20T14:00:00+00:00,2026-01-20T16:00:00+00:00,-35.25,short
2026-01-20T17:00:00+00:00,2026-01-20T19:00:00+00:00,165.08,long
2026-01-20T20:00:00+00:00,2026-01-21T00:00:00+00:00,273.01,long
2026-01-21T01:00:00+00:00,2026-01-21T03:00:00+00:00,-97.56,short
2026-01-21T04:00:00+00:00,2026-01-21T08:00:00+00:00,-54.54,short
2026-01-21T09:00:00+00:00,2026-01-21T13:00:00+00:00,189.39,long
2026-01-21T14:00:00+00:00,2026-01-21T19:00:00+00:00,277.39,long
2026-01-21T20:00:00+00:00,2026-01-21T21:00:00+00:00,-97.01,short
2026-01-21T22:00:00+00:00,2026-01-22T02:00:00+00:00,-69.95,short
2026-01-22T03:00:00+00:00,2026-01-22T06:00:00+00:00,-98.76,short
2026-01-22T07:00:00+00:00,2026-01-22T13:00:00+00:00,291.74,long
2026-01-22T14:00:00+00:00,2026-01-22T21:00:00+00:00,225.97,long
2026-01-22T22:00:00+00:00,2026-01-22T23:00:00+00:00,229.06,long
2026-01-23T00:00:00+00:00,2026-01-23T01:00:00+00:00,194.13,long
2026-01-23T02:00:00+00:00,2026-01-23T03:00:00+00:00,-72.96,short
2026-01-23T04:00:00+00:00,2026-01-23T09:00:00+00:00,219.11,long
2026-01-23T10:00:00+00:00,2026-01-23T14:00:00+00:00,197.87,long
2026-01-23T15:00:00+00:00,2026-01-23T20:00:00+00:00,-25.11,short
2026-01-23T21:00:00+00:00,2026-01-24T01:00:00+00:00,-42.2,short
2026-01-24T02:00:00+00:00,2026-01-24T07:00:00+00:00,293.79,long
2026-01-24T08:00:00+00:00,2026-01-24T13:00:00+00:00,190.59,long
2026-01-24T14:00:00+00:00,2026-01-24T20:00:00+00:00,247.56,long
2026-01-24T21:00:00+00:00,2026-01-25T00:00:00+00:00,232.22,long
2026-01-25T01:00:00+00:00,2026-01-25T06:00:00+00:00,-97.12,short
2026-01-25T07:00:00+00:00,2026-01-25T13:00:00+00:00,128.86,long
2026-01-25T14:00:00+00:00,2026-01-25T16:00:00+00:00,214.1,long
2026-01-25T17:00:00+00:00,2026-01-25T20:00:00+00:00,130.34,long
2026-01-25T21:00:00+00:00,2026-01-26T02:00:00+00:00,-78.78,short
2026-01-26T03:00:00+00:00,2026-01-26T10:00:00+00:00,155.03,long
2026-01-26T11:00:00+00:00,2026-01-26T12:00:00+00:00,202.14,long
2026-01-26T13:00:00+00:00,2026-01-26T15:00:00+00:00,81.53,long
2026-01-26T16:00:00+00:00,2026-01-26T18:00:00+00:00,-30.63,short
2026-01-26T19:00:00+00:00,2026-01-27T01:00:00+00:00,115.38,long
2026-01-27T02:00:00+00:00,2026-01-27T04:00:00+00:00,85.59,long
2026-01-27T05:00:00+00:00,2026-01-27T08:00:00+00:00,132.19,long
2026-01-27T09:00:00+00:00,2026-01-27T14:00:00+00:00,232.01,long
2026-01-27T15:00:00+00:00,2026-01-27T20:00:00+00:00,257.64,long
2026-01-27T21:00:00+00:00,2026-01-28T04:00:00+00:00,-69.19,short
2026-01-28T05:00:00+00:00,2026-01-28T06:00:00+00:00,86.91,long
2026-01-28T07:00:00+00:00,2026-01-28T13:00:00+00:00,-53.85,short
2026-01-28T14:00:00+00:00,2026-01-28T15:00:00+00:00,-50.8,short
2026-01-28T16:00:00+00:00,2026-01-28T18:00:00+00:00,-54.4,short
2026-01-28T19:00:00+00:00,2026-01-29T02:00:00+00:00,-92.23,short
2026-01-29T03:00:00+00:00,2026-01-29T04:00:00+00:00,-98.05,short
2026-01-29T05:00:00+00:00,2026-01-29T08:00:00+00:00,-48.0,short
2026-01-29T09:00:00+00:00,2026-01-29T14:00:00+00:00,170.28,long
2026-01-29T15:00:00+00:00,2026-01-29T17:00:00+00:00,-43.8,short
2026-01-29T18:00:00+00:00,2026-01-30T01:00:00+00:00,277.36,long
2026-01-30T02:00:00+00:00,2026-01-30T03:00:00+00:00,192.36,long
2026-01-30T04:00:00+00:00,2026-01-30T10:00:00+00:00,239.71,long
2026-01-30T11:00:00+00:00,2026-01-30T14:00:00+00:00,151.1,long
2026-01-30T15:00:00+00:00,2026-01-30T18:00:00+00:00,104.96,long
2026-01-30T19:00:00+00:00,2026-01-30T20:00:00+00:00,-65.75,short
2026-01-30T21:00:00+00:00,2026-01-31T02:00:00+00:00,-52.73,short
2026-01-31T03:00:00+00:00,2026-01-31T04:00:00+00:00,-77.08,short
2026-01-31T05:00:00+00:00,2026-01-31T07:00:00+00:00,-76.44,short
2026-01-31T08:00:00+00:00,2026-01-31T09:00:00+00:00,173.96,long
2026-01-31T10:00:00+00:00,2026-01-31T13:00:00+00:00,283.43,long
2026-01-31T14:00:00+00:00,2026-01-31T21:00:00+00:00,-92.48,short
2026-01-31T22:00:00+00:00,2026-01-31T23:00:00+00:00,192.66,long
2026-02-01T00:00:00+00:00,2026-02-01T05:00:00+00:00,133.21,long
2026-02-01T06:00:00+00:00,2026-02-01T13:00:00+00:00,276.36,long
2026-02-01T14:00:00+00:00,2026-02-01T20:00:00+00:00,263.77,long
2026-02-01T21:00:00+00:00,2026-02-02T01:00:00+00:00,284.53,long
2026-02-02T02:00:00+00:00,2026-02-02T03:00:00+00:00,-58.53,short
2026-02-02T04:00:00+00:00,2026-02-02T09:00:00+00:00,-76.51,short
2026-02-02T10:00:00+00:00,2026-02-02T17:00:00+00:00,225.2,long
2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+00:00,142.66,long
2026-02-03T00:00:00+00:00,2026-02-03T06:00:00+00:00,236.68,long
2026-02-03T07:00:00+00:00,2026-02-03T10:00:00+00:00,-92.51,short
2026-02-03T11:00:00+00:00,2026-02-03T16:00:00+00:00,278.09,long
2026-02-03T17:00:00+00:00,2026-02-04T00:00:00+00:00,171.83,long
2026-02-04T01:00:00+00:00,2026-02-04T06:00:00+00:00,174.06,long
2026-02-04T07:00:00+00:00,2026-02-04T12:00:00+00:00,222.92,long
2026-02-04T13:00:00+00:00,2026-02-04T18:00:00+00:00,-35.19,short
2026-02-04T19:00:00+00:00,2026-02-04T21:00:00+00:00,-80.48,short
2026-02-04T22:00:00+00:00,2026-02-05T00:00:00+00:00,-77.54,short
2026-02-05T01:00:00+00:00,2026-02-05T04:00:00+00:00,-60.6,short
2026-02-05T05:00:00+00:00,2026-02-05T06:00:00+00:00,-70.58,short
2026-02-05T07:00:00+00:00,2026-02-05T12:00:00+00:00,198.66,long
2026-02-05T13:00:00+00:00,2026-02-05T19:00:00+00:00,132.28,long
2026-02-05T20:00:00+00:00,2026-02-05T21:00:00+00:00,129.34,long
2026-02-05T22:00:00+00:00,2026-02-06T04:00:00+00:00,259.79,long
2026-02-06T05:00:00+00:00,2026-02-06T06:00:00+00:00,296.84,long
2026-02-06T07:00:00+00:00,2026-02-06T10:00:00+00:00,196.52,long
2026-02-06T11:00:00+00:00,2026-02-06T16:00:00+00:00,271.72,long
2026-02-06T17:00:00+00:00,2026-02-06T22:00:00+00:00,240.21,long
2026-02-06T23:00:00+00:00,2026-02-07T03:00:00+00:00,151.59,long
2026-02-07T04:00:00+00:00,2026-02-07T10:00:00+00:00,-23.69,short
2026-02-07T11:00:00+00:00,2026-02-07T12:00:00+00:00,-70.39,short
2026-02-07T13:00:00+00:00,2026-02-07T14:00:00+00:00,-86.44,short
2026-02-07T15:00:00+00:00,2026-02-07T17:00:00+00:00,115.56,long
2026-02-07T18:00:00+00:00,2026-02-07T22:00:00+00:00,224.67,long
2026-02-07T23:00:00+00:00,2026-02-08T06:00:00+00:00,200.72,long
2026-02-08T07:00:00+00:00,2026-02-08T14:00:00+00:00,96.94,long
2026-02-08T15:00:00+00:00,2026-02-08T17:00:00+00:00,-24.76,short
2026-02-08T18:00:00+00:00,2026-02-08T20:00:00+00:00,91.33,long
2026-02-08T21:00:00+00:00,2026-02-08T23:00:00+00:00,-29.81,short
2026-02-09T00:00:00+00:00,2026-02-09T06:00:00+00:00,132.7,long
2026-02-09T07:00:00+00:00,2026-02-09T13:00:00+00:00,156.83,long
2026-02-09T14:00:00+00:00,2026-02-09T17:00:00+00:00,146.19,long
2026-02-09T18:00:00+00:00,2026-02-09T21:00:00+00:00,100.48,long
2026-02-09T22:00:00+00:00,2026-02-10T00:00:00+00:00,223.43,long
2026-02-10T01:00:00+00:00,2026-02-10T05:00:00+00:00,82.02,long
2026-02-10T06:00:00+00:00,2026-02-10T07:00:00+00:00,149.16,long
2026-02-10T08:00:00+00:00,2026-02-10T14:00:00+00:00,-34.19,short
2026-02-10T15:00:00+00:00,2026-02-10T19:00:00+00:00,251.57,long
2026-02-10T20:00:00+00:00,2026-02-11T01:00:00+00:00,220.01,long
2026-02-11T02:00:00+00:00,2026-02-11T08:00:00+00:00,213.41,long
