entry_time,exit_time,pnl,side
2026-01-17T04:00:00+00:00,2026-01-17T07:00:00+00:00,34.67,long
2026-01-17T08:00:00+00:00,2026-01-17T11:00:00+00:00,-168.82,short
2026-01-17T12:00:00+00:00,2026-01-17T15:00:00+00:00,-203.53,short
2026-01-17T16:00:00+00:00,2026-01-17T19:00:00+00:00,-30.45,short
2026-01-17T20:00:00+00:00,2026-01-17T23:00:00+00:00,-89.99,short
2026-01-18T00:00:00+00:00,2026-01-18T03:00:00+00:00,16.41,long
2026-01-18T04:00:00+00:00,2026-01-18T07:00:00+00:00,224.48,long
2026-01-18T08:00:00+00:00,2026-01-18T11:00:00+00:00,-83.17,short
2026-01-18T12:00:00+00:00,2026-01-18T15:00:00+00:00,-62.39,short
2026-01-18T16:00:00+00:00,2026-01-18T19:00:00+00:00,20.54,long
2026-01-18T20:00:00+00:00,2026-01-18T23:00:00+00:00,49.30,long
2026-01-19T00:00:00+00:00,2026-01-19T03:00:00+00:00,-17.64,short
2026-01-19T04:00:00+00:00,2026-01-19T07:00:00+00:00,-20.59,short
2026-01-19T08:00:00+00:00,2026-01-19T11:00:00+00:00,70.25,long
2026-01-19T12:00:00+00:00,2026-01-19T15:00:00+00:00,51.99,long
2026-01-19T16:00:00+00:00,2026-01-19T19:00:00+00:00,-103.37,short
2026-01-19T20:00:00+00:00,2026-01-19T23:00:00+00:00,-7.92,short
2026-01-20T00:00:00+00:00,2026-01-20T03:00:00+00:00,3.53,long
2026-01-20T04:00:00+00:00,2026-01-20T07:00:00+00:00,-105.45,short
2026-01-20T08:00:00+00:00,2026-01-20T11:00:00+00:00,25.98,long
2026-01-20T12:00:00+00:00,2026-01-20T15:00:00+00:00,-85.80,short
2026-01-20T16:00:00+00:00,2026-01-20T19:00:00+00:00,97.21,long
2026-01-20T20:00:00+00:00,2026-01-20T23:00:00+00:00,19.27,long
2026-01-21T00:00:00+00:00,2026-01-21T03:00:00+00:00,8.93,long
2026-01-21T04:00:00+00:00,2026-01-21T07:00:00+00:00,-59.10,short
2026-01-21T08:00:00+00:00,2026-01-21T11:00:00+00:00,-11.86,short
2026-01-21T12:00:00+00:00,2026-01-21T15:00:00+00:00,-199.77,short
2026-01-21T16:00:00+00:00,2026-01-21T19:00:00+00:00,-113.14,short
2026-01-21T20:00:00+00:00,2026-01-21T23:00:00+00:00,36.28,long
2026-01-22T00:00:00+00:00,2026-01-22T03:00:00+00:00,-212.86,short
2026-01-22T04:00:00+00:00,2026-01-22T07:00:00+00:00,84.66,long
2026-01-22T08:00:00+00:00,2026-01-22T11:00:00+00:00,-174.61,short
2026-01-22T12:00:00+00:00,2026-01-22T15:00:00+00:00,75.67,long
2026-01-22T16:00:00+00:00,2026-01-22T19:00:00+00:00,-84.55,short
2026-01-22T20:00:00+00:00,2026-01-22T23:00:00+00:00,77.90,long
2026-01-23T00:00:00+00:00,2026-01-23T03:00:00+00:00,13.10,long
2026-01-23T04:00:00+00:00,2026-01-23T07:00:00+00:00,-153.68,short
2026-01-23T08:00:00+00:00,2026-01-23T11:00:00+00:00,124.91,long
2026-01-23T12:00:00+00:00,2026-01-23T15:00:00+00:00,144.17,long
2026-01-23T16:00:00+00:00,2026-01-23T19:00:00+00:00,-6.58,short
2026-01-23T20:00:00+00:00,2026-01-23T23:00:00+00:00,-27.39,short
2026-01-24T00:00:00+00:00,2026-01-24T03:00:00+00:00,-15.99,short
2026-01-24T04:00:00+00:00,2026-01-24T07:00:00+00:00,-97.52,short
2026-01-24T08:00:00+00:00,2026-01-24T11:00:00+00:00,109.86,long
2026-01-24T12:00:00+00:00,2026-01-24T15:00:00+00:00,-54.29,short
2026-01-24T16:00:00+00:00,2026-01-24T19:00:00+00:00,-5.12,short
2026-01-24T20:00:00+00:00,2026-01-24T23:00:00+00:00,-79.33,short
2026-01-25T00:00:00+00:00,2026-01-25T03:00:00+00:00,-62.61,short
2026-01-25T04:00:00+00:00,2026-01-25T07:00:00+00:00,-127.77,short
2026-01-25T08:00:00+00:00,2026-01-25T11:00:00+00:00,125.71,long
2026-01-25T12:00:00+00:00,2026-01-25T15:00:00+00:00,-15.41,short
2026-01-25T16:00:00+00:00,2026-01-25T19:00:00+00:00,96.59,long
2026-01-25T20:00:00+00:00,2026-01-25T23:00:00+00:00,1.33,long
2026-01-26T00:00:00+00:00,2026-01-26T03:00:00+00:00,-69.44,short
2026-01-26T04:00:00+00:00,2026-01-26T07:00:00+00:00,-32.67,short
2026-01-26T08:00:00+00:00,2026-01-26T11:00:00+00:00,-56.02,short
2026-01-26T12:00:00+00:00,2026-01-26T15:00:00+00:00,0.80,long
2026-01-26T16:00:00+00:00,2026-01-26T19:00:00+00:00,-37.53,short
2026-01-26T20:00:00+00:00,2026-01-26T23:00:00+00:00,-29.99,short
2026-01-27T00:00:00+00:00,2026-01-27T03:00:00+00:00,-137.86,short
2026-01-27T04:00:00+00:00,2026-01-27T07:00:00+00:00,-80.68,short
2026-01-27T08:00:00+00:00,2026-01-27T11:00:00+00:00,165.41,long
2026-01-27T12:00:00+00:00,2026-01-27T15:00:00+00:00,-67.12,short
2026-01-27T16:00:00+00:00,2026-01-27T19:00:00+00:00,-105.41,short
2026-01-27T20:00:00+00:00,2026-01-27T23:00:00+00:00,33.73,long
2026-01-28T00:00:00+00:00,2026-01-28T03:00:00+00:00,140.73,long
2026-01-28T04:00:00+00:00,2026-01-28T07:00:00+00:00,-145.40,short
2026-01-28T08:00:00+00:00,2026-01-28T11:00:00+00:00,-20.85,short
2026-01-28T12:00:00+00:00,2026-01-28T15:00:00+00:00,-63.21,short
2026-01-28T16:00:00+00:00,2026-01-28T19:00:00+00:00,-176.10,short
2026-01-28T20:00:00+00:00,2026-01-28T23:00:00+00:00,73.49,long
2026-01-29T00:00:00+00:00,2026-01-29T03:00:00+00:00,-2.34,short
2026-01-29T04:00:00+00:00,2026-01-29T07:00:00+00:00,7.14,long
2026-01-29T08:00:00+00:00,2026-01-29T11:00:00+00:00,-75.23,short
2026-01-29T12:00:00+00:00,2026-01-29T15:00:00+00:00,45.48,long
2026-01-29T16:00:00+00:00,2026-01-29T19:00:00+00:00,-53.93,short
2026-01-29T20:00:00+00:00,2026-01-29T23:00:00+00:00,-14.29,short
2026-01-30T00:00:00+00:00,2026-01-30T03:00:00+00:00,-110.83,short
2026-01-30T04:00:00+00:00,2026-01-30T07:00:00+00:00,-121.61,short
2026-01-30T08:00:00+00:00,2026-01-30T11:00:00+00:00,133.55,long
2026-01-30T12:00:00+00:00,2026-01-30T15:00:00+00:00,-50.71,short
2026-01-30T16:00:00+00:00,2026-01-30T19:00:00+00:00,29.17,long
2026-01-30T20:00:00+00:00,2026-01-30T23:00:00+00:00,-3.38,short
2026-01-31T00:00:00+00:00,2026-01-31T03:00:00+00:00,-44.11,short
2026-01-31T04:00:00+00:00,2026-01-31T07:00:00+00:00,-50.80,short
2026-01-31T08:00:00+00:00,2026-01-31T11:00:00+00:00,63.01,long
2026-01-31T12:00:00+00:00,2026-01-31T15:00:00+00:00,-30.19,short
2026-01-31T16:00:00+00:00,2026-01-31T19:00:00+00:00,-15.14,short
2026-01-31T20:00:00+00:00,2026-01-31T23:00:00+00:00,2.22,long
2026-02-01T00:00:00+00:00,2026-02-01T03:00:00+00:00,117.65,long
2026-02-01T04:00:00+00:00,2026-02-01T07:00:00+00:00,68.05,long
2026-02-01T08:00:00+00:00,2026-02-01T11:00:00+00:00,38.26,long
2026-02-01T12:00:00+00:00,2026-02-01T15:00:00+00:00,-56.36,short
2026-02-01T16:00:00+00:00,2026-02-01T19:00:00+00:00,-138.20,short
2026-02-01T20:00:00+00:00,2026-02-01T23:00:00+00:00,94.95,long
2026-02-02T00:00:00+00:00,2026-02-02T03:00:00+00:00,96.64,long
2026-02-02T04:00:00+00:00,2026-02-02T07:00:00+00:00,-14.07,short
2026-02-02T08:00:00+00:00,2026-02-02T11:00:00+00:00,54.19,long
2026-02-02T12:00:00+00:00,2026-02-02T15:00:00+00:00,78.14,long
2026-02-02T16:00:00+00:00,2026-02-02T19:00:00+00:00,83.12,long
2026-02-02T20:00:00+00:00,2026-02-02T23:00:00+00:00,92.14,long
2026-02-03T00:00:00+00:00,2026-02-03T03:00:00+00:00,-45.56,short
2026-02-03T04:00:00+00:00,2026-02-03T07:00:00+00:00,151.50,long
